Dates,USDCAD Curncy,USDGBP Curncy,USDEUR Curncy,USDCHF Curncy,USDAUD Curncy,USDNZD Curncy,USDILS Curncy,USDJPY Curncy,USDSGD Curncy
12/17/1980,1.2038,0.4292,0.7678,1.803,0.8587,1.0537,#N/A N/A,208.9,#N/A N/A
12/18/1980,1.2027,0.4303,0.7663,1.807,0.8587,1.0549,#N/A N/A,209.5,#N/A N/A
12/19/1980,1.1929,0.4272,0.763,1.801,0.8581,1.0554,#N/A N/A,208.2,#N/A N/A
12/22/1980,1.1942,0.4254,0.7549,1.773,0.8569,1.0537,#N/A N/A,207.65,#N/A N/A
12/23/1980,1.1923,0.4223,0.7474,1.775,0.8555,1.0493,#N/A N/A,207.9,#N/A N/A
12/24/1980,1.1924,0.4237,0.7478,1.763,0.8522,1.046,#N/A N/A,208,#N/A N/A
12/25/1980,1.1924,0.4237,0.7478,1.763,0.8522,1.046,#N/A N/A,208,#N/A N/A
12/26/1980,1.192,0.4203,0.7478,1.7725,0.8522,1.046,#N/A N/A,208.4,#N/A N/A
12/29/1980,1.1881,0.4227,0.753,1.775,0.8503,1.0455,#N/A N/A,206.65,#N/A N/A
12/30/1980,1.1887,0.4184,0.7499,1.767,0.8511,1.0444,#N/A N/A,203.1,#N/A N/A
12/31/1980,1.1945,0.4186,0.7533,1.7875,0.8475,1.0406,#N/A N/A,203.1,#N/A N/A
1/1/1981,1.1945,0.4186,0.7533,1.7875,0.8475,1.0406,#N/A N/A,203.1,#N/A N/A
1/2/1981,1.1948,0.4198,0.7602,1.79,0.8475,1.0406,#N/A N/A,202.5,#N/A N/A
1/5/1981,1.1886,0.414,0.7473,1.757,0.8473,1.04,#N/A N/A,199.05,2.093
1/6/1981,1.1882,0.4128,0.7443,1.7505,0.8441,1.0358,#N/A N/A,199.7,2.081
1/7/1981,1.188,0.4147,0.7463,1.767,0.841,1.0315,#N/A N/A,201.05,2.08
1/8/1981,1.1879,0.4161,0.755,1.7746,0.841,1.0311,#N/A N/A,201.7,2.08
1/9/1981,1.1883,0.4175,0.7573,1.797,0.8428,1.0347,#N/A N/A,203,2.0815
1/12/1981,1.1894,0.4172,0.7602,1.805,0.8437,1.0365,#N/A N/A,204.1,2.0865
1/13/1981,1.1903,0.4188,0.769,1.812,0.8475,1.039,#N/A N/A,203.3,2.0835
1/14/1981,1.1909,0.4162,0.7657,1.807,0.848,1.0417,#N/A N/A,203.05,2.0945
1/15/1981,1.1898,0.4166,0.7683,1.8155,0.8469,1.0417,#N/A N/A,201.75,2.0875
1/16/1981,1.1919,0.4178,0.7749,1.822,0.8464,1.0406,#N/A N/A,202.9,2.085
1/19/1981,1.1901,0.4158,0.7702,1.829,0.8483,1.042,#N/A N/A,202.3,2.079
1/20/1981,1.1904,0.4135,0.7711,1.819,0.8467,1.0406,#N/A N/A,200.65,2.0765
1/21/1981,1.1894,0.412,0.7648,1.812,0.8462,1.04,#N/A N/A,199.2,2.072
1/22/1981,1.1911,0.4161,0.7751,1.8335,0.8428,1.0366,#N/A N/A,200.85,2.0675
1/23/1981,1.1906,0.4155,0.7781,1.8405,0.8456,1.0373,#N/A N/A,202.75,2.079
1/26/1981,1.19,0.4139,0.787,1.851,0.8473,1.041,#N/A N/A,203.55,2.082
1/27/1981,1.1916,0.4163,0.7911,1.8695,0.8418,1.0433,#N/A N/A,202.5,2.083
1/28/1981,1.1943,0.4152,0.7967,1.8825,0.8496,1.0428,#N/A N/A,204.5,2.079
1/29/1981,1.198,0.4172,0.8012,1.903,0.8507,1.0449,#N/A N/A,204.6,2.0725
1/30/1981,1.1943,0.4227,0.8098,1.932,0.8518,1.0493,#N/A N/A,206.7,2.074
2/2/1981,1.1941,0.4257,0.8118,1.92,0.8486,1.054,#N/A N/A,203.15,2.088
2/3/1981,1.1971,0.4254,0.8229,1.937,0.8554,1.056,#N/A N/A,204.05,2.08
2/4/1981,1.1954,0.4244,0.812,1.916,0.859,1.0832,#N/A N/A,202.9,2.08
2/5/1981,1.1971,0.4273,0.8179,1.944,0.8572,1.0576,#N/A N/A,202.95,2.07
2/6/1981,1.1961,0.4274,0.8212,1.942,0.8579,1.0579,#N/A N/A,203.8,2.073
2/9/1981,1.1972,0.4273,0.8191,1.941,0.8579,1.0598,#N/A N/A,203.9,2.077
2/10/1981,1.1989,0.4279,0.8225,1.9485,0.8579,1.0597,#N/A N/A,203.9,2.074
2/11/1981,1.1967,0.4278,0.8237,1.952,0.8581,1.0604,#N/A N/A,203.9,2.081
2/12/1981,1.1967,0.4278,0.8351,1.952,0.8581,1.0604,#N/A N/A,203.9,2.0765
2/13/1981,1.2011,0.4377,0.8434,2.0175,0.8581,1.0604,#N/A N/A,207.45,2.0765
2/16/1981,1.2011,0.4377,0.8603,2.0175,0.8581,1.0604,#N/A N/A,207.45,2.095
2/17/1981,1.2061,0.4419,0.8432,1.9955,0.8581,1.0604,#N/A N/A,206.8,2.095
2/18/1981,1.2034,0.4413,0.8306,1.988,0.8654,1.0776,#N/A N/A,206.55,2.0965
2/19/1981,1.1993,0.4378,0.8264,1.925,0.8624,1.0753,#N/A N/A,206.8,2.097
2/20/1981,1.1956,0.4329,0.8049,1.885,0.8626,1.0745,#N/A N/A,206.8,2.093
2/23/1981,1.1967,0.4456,0.8156,1.9025,0.8569,1.0735,#N/A N/A,208.05,2.085
2/24/1981,1.1985,0.4478,0.8194,1.919,0.8573,1.073,#N/A N/A,207,2.092
2/25/1981,1.1977,0.4488,0.8164,1.9165,0.8602,1.0764,#N/A N/A,207.3,2.097
2/26/1981,1.1996,0.4491,0.8185,1.948,0.8613,1.0817,#N/A N/A,207.9,2.0985
2/27/1981,1.2013,0.4537,0.8253,1.962,0.8632,1.0827,#N/A N/A,209.7,2.096
3/2/1981,1.2036,0.4586,0.8354,1.9825,0.8658,1.087,#N/A N/A,211.1,2.103
3/3/1981,1.2034,0.4535,0.8386,1.971,0.8684,1.0935,#N/A N/A,208.6,2.108
3/4/1981,1.203,0.455,0.8281,1.9475,0.8687,1.0935,#N/A N/A,208.6,2.11
3/5/1981,1.201,0.4537,0.8289,1.945,0.8649,1.0891,#N/A N/A,208.9,2.1065
3/6/1981,1.1996,0.4561,0.8298,1.9575,0.8657,1.0935,#N/A N/A,209,2.1105
3/9/1981,1.1977,0.4515,0.8248,1.929,0.8658,1.0947,#N/A N/A,206,2.109
3/10/1981,1.1972,0.4488,0.8168,1.923,0.8644,1.0929,#N/A N/A,207,2.104
3/11/1981,1.1986,0.4512,0.8222,1.937,0.8606,1.0858,#N/A N/A,207.6,2.1015
3/12/1981,1.198,0.4507,0.8206,1.937,0.8613,1.0866,#N/A N/A,207.6,2.1
3/13/1981,1.1926,0.4511,0.8195,1.927,0.8612,1.087,#N/A N/A,207.55,2.1115
3/16/1981,1.1906,0.4471,0.8131,1.902,0.8604,1.0872,#N/A N/A,207.27,2.106
3/17/1981,1.1864,0.4446,0.8104,1.9005,0.8585,1.0832,#N/A N/A,207.7,2.101
3/18/1981,1.1823,0.4389,0.803,1.865,0.8576,1.0817,#N/A N/A,207.6,2.1
3/19/1981,1.1818,0.4385,0.7969,1.87,0.8546,1.0793,#N/A N/A,208.75,2.081
3/20/1981,1.1809,0.4419,0.803,1.8865,0.8535,1.0776,#N/A N/A,208.25,2.085
3/23/1981,1.1827,0.4445,0.8145,1.8982,0.8524,1.0811,#N/A N/A,208.6,2.088
3/24/1981,1.183,0.4414,0.8129,1.8965,0.8546,1.0828,#N/A N/A,208.55,2.0995
3/25/1981,1.1833,0.442,0.8158,1.904,0.854,1.0807,#N/A N/A,208.85,2.097
3/26/1981,1.1837,0.4454,0.8177,1.928,0.8553,1.0813,#N/A N/A,211.45,2.091
3/27/1981,1.1882,0.4492,0.8287,1.935,0.8584,1.087,#N/A N/A,211.8,2.0945
3/30/1981,1.1868,0.4469,0.8268,1.912,0.8617,1.0921,#N/A N/A,211.4,2.091
3/31/1981,1.1873,0.4479,0.8173,1.928,0.8601,1.0912,#N/A N/A,211.25,2.0865
4/1/1981,1.1835,0.4452,0.8185,1.9165,0.857,1.0923,#N/A N/A,212.4,2.091
4/2/1981,1.1819,0.4509,0.8207,1.9245,0.8593,1.0917,#N/A N/A,213.8,2.09
4/3/1981,1.1838,0.4556,0.8307,1.9425,0.8608,1.0965,#N/A N/A,213.2,2.093
4/6/1981,1.188,0.4598,0.8371,1.969,0.863,1.1025,#N/A N/A,214,2.096
4/7/1981,1.1846,0.4539,0.8357,1.939,0.8666,1.1084,#N/A N/A,213.1,2.099
4/8/1981,1.1838,0.4554,0.8261,1.943,0.8652,1.1013,#N/A N/A,213.45,2.104
4/9/1981,1.1853,0.4566,0.8368,1.954,0.8647,1.1013,#N/A N/A,214.1,2.102
4/10/1981,1.1867,0.4577,0.8371,1.961,0.8654,1.1031,#N/A N/A,215.17,2.1005
4/13/1981,1.192,0.4623,0.8475,1.9805,0.8663,1.1044,0.0093,216.25,2.103
4/14/1981,1.1917,0.4596,0.8439,1.974,0.8687,1.1099,0.0093,215.22,2.1105
4/15/1981,1.197,0.4645,0.8465,1.9885,0.8678,1.1074,0.0093,216.7,2.1145
4/16/1981,1.1949,0.4643,0.8529,1.994,0.8703,1.113,0.0093,216.8,2.115
4/17/1981,1.1963,0.4643,0.8529,1.9985,0.8707,1.1143,0.0093,217.5,2.113
4/20/1981,1.1956,0.4635,0.8529,1.99,0.8703,1.1123,0.0093,218.2,2.118
4/21/1981,1.1938,0.4626,0.8516,1.993,0.8722,1.1173,0.0093,218.35,2.12
4/22/1981,1.1934,0.4574,0.8469,1.9735,0.8711,1.1131,0.0093,216.85,2.124
4/23/1981,1.1946,0.4599,0.8451,1.983,0.8676,1.1099,0.0093,215.2,2.121
4/24/1981,1.193,0.4615,0.8493,1.983,0.8675,1.1093,0.0093,214.3,2.12
4/27/1981,1.1933,0.4623,0.8499,1.991,0.8683,1.1099,0.0093,212.1,2.12
4/28/1981,1.195,0.4638,0.854,1.987,0.8666,1.108,0.0093,212.3,2.112
4/29/1981,1.1973,0.4666,0.8606,2.021,0.8668,1.1099,0.0093,214.7,2.114
4/30/1981,1.1962,0.4674,0.8606,2.021,0.8687,1.113,0.0093,215.78,2.121
5/1/1981,1.1963,0.4666,0.8605,2.018,0.8702,1.1148,0.0093,215.75,2.12
5/4/1981,1.2008,0.4721,0.8605,2.051,0.8705,1.1154,0.0093,217.1,2.124
5/5/1981,1.2026,0.4731,0.8853,2.0675,0.8733,1.1236,0.0093,217.8,2.131
5/6/1981,1.199,0.4724,0.8789,2.0605,0.8757,1.1264,0.0093,216.9,2.1405
5/7/1981,1.1993,0.4754,0.8837,2.0755,0.875,1.1255,0.0093,217.9,2.138
5/8/1981,1.1996,0.4727,0.879,2.054,0.8764,1.128,0.0093,217.6,2.146
5/11/1981,1.2013,0.476,0.8916,2.0755,0.8745,1.1251,0.0093,217.95,2.132
5/12/1981,1.2019,0.479,0.8952,2.0755,0.8751,1.1274,0.0093,219.75,2.1435
5/13/1981,1.2013,0.4813,0.8947,2.078,0.8765,1.1306,0.0093,220.45,2.154
5/14/1981,1.2018,0.484,0.9018,2.081,0.8776,1.1331,0.0093,222.35,2.1545
5/15/1981,1.2017,0.482,0.8994,2.069,0.8807,1.1361,0.0093,223.05,2.16
5/18/1981,1.199,0.4789,0.8969,2.0533,0.8809,1.1403,0.0102,221.97,2.157
5/19/1981,1.2015,0.4816,0.8982,2.058,0.8785,1.1374,0.0102,221,2.1535
5/20/1981,1.2016,0.4805,0.8969,2.048,0.877,1.1366,0.0104,220.8,2.155
5/21/1981,1.202,0.4836,0.9053,2.076,0.8753,1.1384,0.0105,222.5,2.146
5/22/1981,1.2011,0.4825,0.904,2.073,0.8757,1.1392,0.0106,222.5,2.1525
5/25/1981,1.2011,0.4825,0.904,2.073,0.8757,1.1392,0.0106,222.5,2.156
5/26/1981,1.2011,0.484,0.9073,2.076,0.8757,1.1392,0.0106,224.35,2.156
5/27/1981,1.2023,0.4854,0.9126,2.086,0.8784,1.1429,0.0107,224.95,2.162
5/28/1981,1.2018,0.4836,0.9047,2.0728,0.8807,1.1481,0.0107,224,2.162
5/29/1981,1.2037,0.4831,0.9075,2.0758,0.8781,1.1471,0.0107,223.9,2.158
6/1/1981,1.206,0.486,0.9068,2.076,0.8782,1.1482,0.0107,222.5,2.156
6/2/1981,1.2079,0.4912,0.9201,2.102,0.8763,1.1461,0.0109,223.85,2.154
6/3/1981,1.207,0.496,0.918,2.09,0.8791,1.1478,0.0108,223.4,2.156
6/4/1981,1.2105,0.5155,0.932,2.144,0.8793,1.1554,0.0111,226.4,2.156
6/5/1981,1.2069,0.5181,0.9434,2.135,0.8865,1.1721,0.0111,227.8,2.17
6/8/1981,1.2057,0.5155,0.9374,2.115,0.8881,1.1772,0.0111,227.9,2.17
6/9/1981,1.2062,0.5153,0.9346,2.112,0.8873,1.1743,0.0111,228.1,2.163
6/10/1981,1.2026,0.5075,0.9242,2.088,0.8873,1.1729,0.0114,225.45,2.165
6/11/1981,1.2054,0.5131,0.9343,2.115,0.883,1.1689,0.0114,226.1,2.154
6/12/1981,1.2047,0.511,0.9341,2.096,0.8832,1.1723,0.0115,224.15,2.158
6/15/1981,1.2019,0.4995,0.9215,2.0445,0.8811,1.1722,0.0115,219.7,2.1525
6/16/1981,1.204,0.5013,0.9164,2.0505,0.8745,1.1581,0.0115,220.15,2.128
6/17/1981,1.2051,0.5008,0.9131,2.048,0.8722,1.1547,0.0115,220.9,2.126
6/18/1981,1.2059,0.5061,0.9237,2.072,0.8702,1.1601,0.0115,222.1,2.131
6/19/1981,1.206,0.5071,0.9311,2.068,0.8713,1.1628,0.0115,223.35,2.132
6/22/1981,1.2018,0.5021,0.9242,2.054,0.8726,1.1688,0.0115,222.52,2.131
6/23/1981,1.1991,0.5005,0.9197,2.034,0.8718,1.1628,0.0116,221.8,2.1325
6/24/1981,1.1995,0.5053,0.923,2.0375,0.8692,1.1594,0.0116,222.8,2.13
6/25/1981,1.2008,0.512,0.9334,2.039,0.869,1.1617,0.0116,225.45,2.126
6/26/1981,1.2027,0.5131,0.9325,2.028,0.8715,1.1675,0.0116,224.85,2.133
6/29/1981,1.1998,0.5145,0.9322,2.0335,0.8711,1.171,0.0117,225.85,2.1325
6/30/1981,1.2006,0.5181,0.9329,2.0495,0.8709,1.173,0.0117,226.85,2.134
7/1/1981,1.2035,0.5256,0.9412,2.075,0.8712,1.1765,0.0117,228.25,2.132
7/2/1981,1.2023,0.5308,0.9386,2.0735,0.872,1.1809,0.0118,226.75,2.138
7/3/1981,1.2018,0.5283,0.9407,2.075,0.8711,1.1848,0.0118,228.5,2.155
7/6/1981,1.2022,0.5263,0.9526,2.091,0.8733,1.1862,0.0118,229.83,2.152
7/7/1981,1.2027,0.5256,0.9513,2.0915,0.8736,1.1848,0.0118,228.75,2.161
7/8/1981,1.2058,0.5322,0.9585,2.115,0.873,1.1841,0.0122,229.45,2.1585
7/9/1981,1.206,0.5328,0.9603,2.106,0.8741,1.1891,0.0122,228.85,2.165
7/10/1981,1.2031,0.5284,0.9526,2.078,0.8749,1.1905,0.0122,228.3,2.163
7/13/1981,1.2032,0.5318,0.9466,2.071,0.8741,1.1876,0.0122,228.3,2.151
7/14/1981,1.2056,0.5371,0.954,2.094,0.8734,1.1869,0.0121,231,2.1555
7/15/1981,1.2039,0.5291,0.9442,2.07,0.8749,1.1942,0.0121,230.6,2.162
7/16/1981,1.2042,0.5312,0.9394,2.074,0.8726,1.1925,0.0121,231.28,2.152
7/17/1981,1.2057,0.5315,0.9466,2.0845,0.8731,1.1896,0.0121,231.97,2.155
7/20/1981,1.2068,0.5356,0.9525,2.0965,0.8729,1.1892,0.0121,233,2.1575
7/21/1981,1.2125,0.542,0.9603,2.116,0.8741,1.1926,0.0121,234.35,2.1585
7/22/1981,1.2129,0.5374,0.9542,2.1015,0.8776,1.1998,0.0121,234.5,2.1655
7/23/1981,1.2195,0.5392,0.9533,2.1085,0.876,1.1998,0.0121,234.9,2.162
7/24/1981,1.2083,0.537,0.9511,2.105,0.8773,1.2005,0.0121,234.52,2.1625
7/27/1981,1.2238,0.5376,0.9468,2.1125,0.8768,1.2018,0.0121,236.1,2.1555
7/28/1981,1.2267,0.5366,0.9531,2.115,0.8765,1.1957,0.0122,237.25,2.16
7/29/1981,1.227,0.5382,0.9531,2.122,0.8781,1.2034,0.0122,237.85,2.158
7/30/1981,1.225,0.5385,0.9608,2.132,0.8776,1.2039,0.0122,238.8,2.161
7/31/1981,1.2339,0.5435,0.9606,2.1485,0.8797,1.2107,0.0122,240.4,2.164
8/3/1981,1.2339,0.5551,0.9782,2.198,0.8809,1.2085,0.0122,245.4,2.16
8/4/1981,1.2339,0.5576,0.9813,2.204,0.8879,1.2188,0.0122,246.1,2.188
8/5/1981,1.2339,0.5539,0.9793,2.181,0.8909,1.2267,0.0122,240.9,2.182
8/6/1981,1.2339,0.5562,0.9827,2.1889,0.8867,1.2244,0.0122,239.9,2.168
8/7/1981,1.2339,0.5585,0.9879,2.185,0.885,1.224,0.0122,234.9,2.1745
8/10/1981,1.2339,0.5647,1.0032,2.2,0.8816,1.221,0.0122,236.1,2.173
8/11/1981,1.2323,0.5631,1.0013,2.195,0.8834,1.2247,0.0122,235.75,2.184
8/12/1981,1.2297,0.552,0.9696,2.16,0.8851,1.227,0.0122,230.2,2.175
8/13/1981,1.2303,0.5543,0.9803,2.169,0.8784,1.2129,0.0125,231.7,2.152
8/14/1981,1.2263,0.5549,0.9787,2.186,0.8795,1.218,0.0125,233.75,2.1725
8/17/1981,1.2227,0.5487,0.9786,2.1715,0.8793,1.2214,0.0125,229.8,2.174
8/18/1981,1.2157,0.5467,0.9722,2.1765,0.8764,1.2136,0.0125,229.2,2.173
8/19/1981,1.2113,0.546,0.973,2.17,0.8741,1.2076,0.0125,230.35,2.174
8/20/1981,1.2124,0.5378,0.9651,2.152,0.8732,1.2112,0.0125,228.9,2.178
8/21/1981,1.2061,0.5329,0.9603,2.138,0.8703,1.2061,0.0125,227.25,2.165
8/24/1981,1.2087,0.5408,0.9589,2.1465,0.8681,1.2051,0.0126,228.4,2.163
8/25/1981,1.2142,0.5484,0.9771,2.175,0.8682,1.2044,0.0126,230.6,2.167
8/26/1981,1.2138,0.542,0.9676,2.148,0.8726,1.2107,0.0126,230.1,2.17
8/27/1981,1.2112,0.5427,0.9662,2.148,0.872,1.2077,0.0127,230.95,2.16
8/28/1981,1.2021,0.5408,0.9593,2.132,0.8718,1.208,0.0128,229.1,2.1585
8/31/1981,1.202,0.542,0.9593,2.142,0.8699,1.2073,0.0128,230.5,2.1545
9/1/1981,1.2041,0.5459,0.9598,2.1595,0.8699,1.207,0.0128,230.95,2.161
9/2/1981,1.1959,0.543,0.9533,2.15,0.8726,1.2092,0.0128,229.7,2.162
9/3/1981,1.1944,0.5422,0.9483,2.117,0.8707,1.207,0.0127,230.4,2.159
9/4/1981,1.1982,0.5426,0.9442,2.0895,0.8703,1.2048,0.0127,229.7,2.166
9/7/1981,1.1982,0.5426,0.949,2.0895,0.8703,1.2048,0.0132,229.7,2.167
9/8/1981,1.2008,0.5576,0.9497,2.118,0.8703,1.2048,0.0132,232.5,2.167
9/9/1981,1.2086,0.5615,0.9501,2.0985,0.8743,1.218,0.0132,233.8,2.164
9/10/1981,1.2017,0.5543,0.9414,2.063,0.8765,1.221,0.0133,230.9,2.164
9/11/1981,1.2043,0.5621,0.9413,2.052,0.8741,1.213,0.0133,231.35,2.163
9/14/1981,1.202,0.5571,0.9308,2.033,0.8753,1.2165,0.0133,230.2,2.162
9/15/1981,1.1999,0.5456,0.9203,1.998,0.872,1.2165,0.0133,225.7,2.158
9/16/1981,1.2025,0.5413,0.9101,1.98,0.8669,1.1998,0.0133,226.95,2.157
9/17/1981,1.2025,0.5459,0.8919,1.9615,0.8653,1.2019,0.0133,226.3,2.154
9/18/1981,1.2001,0.5453,0.8916,1.948,0.8647,1.1969,0.0133,226.3,2.145
9/21/1981,1.1961,0.5394,0.8764,1.907,0.8646,1.1976,0.0132,224.2,2.139
9/22/1981,1.1982,0.5461,0.8894,1.96,0.8639,1.1982,0.0132,226.8,2.119
9/23/1981,1.1986,0.552,0.8948,1.964,0.8639,1.2005,0.0132,227.9,2.125
9/24/1981,1.1976,0.5591,0.9149,1.975,0.8687,1.2076,0.0133,229.1,2.123
9/25/1981,1.1983,0.5601,0.9123,1.977,0.8715,1.2151,0.0134,229.7,2.128
9/28/1981,1.2042,0.5621,0.9198,1.979,0.8729,1.2195,0.0134,232.45,2.1205
9/29/1981,1.2029,0.5573,0.9079,1.963,0.8759,1.2228,0.0135,231.9,2.119
9/30/1981,1.2069,0.5546,0.9118,1.975,0.874,1.2217,0.0135,232.3,2.1175
10/1/1981,1.2054,0.5461,0.9138,1.969,0.875,1.2195,0.0135,233.1,2.116
10/2/1981,1.2045,0.5501,0.8998,1.935,0.8749,1.2158,0.0135,232.05,2.12
10/5/1981,1.1991,0.5392,0.8931,1.887,0.8734,1.2168,0.0135,227.6,2.118
10/6/1981,1.2004,0.5414,0.9016,1.905,0.8696,1.2058,0.0135,230.4,2.116
10/7/1981,1.1989,0.535,0.8904,1.878,0.8707,1.2121,0.0138,228.5,2.114
10/8/1981,1.1992,0.5267,0.8882,1.866,0.8672,1.2012,0.0138,228.35,2.103
10/9/1981,1.1975,0.526,0.8783,1.84,0.8669,1.1976,0.0136,226.55,2.105
10/12/1981,1.1975,0.526,0.8753,1.84,0.8669,1.1976,0.0136,226.55,2.095
10/13/1981,1.1978,0.5391,0.8858,1.86,0.8669,1.1976,0.0136,228.6,2.095
10/14/1981,1.2011,0.5397,0.891,1.862,0.8681,1.2034,0.0137,228.75,2.0825
10/15/1981,1.2003,0.5414,0.8877,1.87,0.8701,1.2055,0.0137,230.6,2.086
10/16/1981,1.2031,0.5461,0.8992,1.87,0.8726,1.209,0.0137,230.6,2.082
10/19/1981,1.2021,0.5435,0.8956,1.8645,0.8756,1.2154,0.0138,232.35,2.0895
10/20/1981,1.2019,0.5498,0.8946,1.876,0.8751,1.2124,0.0138,232.7,2.087
10/21/1981,1.2056,0.5491,0.9084,1.8965,0.8764,1.2195,0.0138,233.7,2.088
10/22/1981,1.2061,0.551,0.9161,1.902,0.8795,1.221,0.0139,233.65,2.088
10/23/1981,1.2045,0.5493,0.9111,1.889,0.8804,1.2232,0.0139,232.3,2.093
10/26/1981,1.2081,0.554,0.9246,1.917,0.8783,1.2207,0.0139,236.15,2.099
10/27/1981,1.2084,0.5522,0.9223,1.9085,0.8827,1.23,0.0139,234.75,2.093
10/28/1981,1.2074,0.5481,0.9181,1.883,0.8821,1.227,0.0139,234.05,2.1045
10/29/1981,1.2057,0.546,0.9111,1.86,0.8812,1.227,0.0139,234.35,2.107
10/30/1981,1.203,0.5371,0.9045,1.835,0.8807,1.2225,0.0139,232.8,2.097
11/2/1981,1.1991,0.534,0.8923,1.8025,0.8795,1.218,0.0142,229.15,2.085
11/3/1981,1.1991,0.534,0.8931,1.8025,0.8795,1.218,0.0142,229.15,2.081
11/4/1981,1.1968,0.5325,0.8882,1.788,0.8795,1.218,0.0141,227.3,2.081
11/5/1981,1.1973,0.534,0.8881,1.793,0.8747,1.2088,0.0142,228.5,2.085
11/6/1981,1.1929,0.5333,0.8938,1.7905,0.8744,1.2063,0.0142,229.05,2.084
11/9/1981,1.1918,0.5285,0.8858,1.77,0.8749,1.2099,0.0142,226.78,2.074
11/10/1981,1.1939,0.5356,0.8926,1.7925,0.8742,1.2048,0.0143,229.85,2.069
11/11/1981,1.1939,0.5356,0.8898,1.7925,0.8742,1.2048,0.0143,229.85,2.0695
11/12/1981,1.1901,0.5278,0.887,1.759,0.8742,1.2048,0.0143,227.25,2.0695
11/13/1981,1.1889,0.5244,0.893,1.757,0.8745,1.2055,0.0144,227.35,2.06
11/16/1981,1.1866,0.5227,0.8975,1.766,0.8741,1.2063,0.0144,225.7,2.055
11/17/1981,1.1879,0.5283,0.9026,1.8015,0.874,1.2026,0.0144,224.25,2.0605
11/18/1981,1.1794,0.5231,0.9004,1.789,0.8741,1.2055,0.0146,222.2,2.0565
11/19/1981,1.1838,0.5233,0.8986,1.797,0.8725,1.2026,0.0146,220.3,2.053
11/20/1981,1.1846,0.5271,0.9026,1.818,0.8717,1.2012,0.0147,218.65,2.043
11/23/1981,1.1829,0.5253,0.9017,1.806,0.873,1.1998,0.0147,217.6,2.0465
11/24/1981,1.1803,0.5212,0.8976,1.7855,0.872,1.2005,0.015,215.9,2.056
11/25/1981,1.1799,0.5187,0.8945,1.78,0.8709,1.1976,0.0151,216.6,2.056
11/26/1981,1.1799,0.5187,0.8946,1.78,0.8709,1.1976,0.0151,216.6,2.0525
11/27/1981,1.1768,0.5112,0.8917,1.7775,0.8709,1.1976,0.0151,215.65,2.0525
11/30/1981,1.1766,0.5115,0.887,1.7725,0.869,1.1955,0.0151,214.2,2.044
12/1/1981,1.1784,0.514,0.8951,1.7865,0.8682,1.1955,0.0151,216.4,2.052
12/2/1981,1.1776,0.5122,0.8949,1.7785,0.8711,1.1926,0.0151,214.7,2.054
12/3/1981,1.1813,0.5173,0.8986,1.793,0.8717,1.1912,0.0151,216.65,2.054
12/4/1981,1.1783,0.5151,0.8936,1.7885,0.8748,1.1947,0.0151,216.5,2.052
12/7/1981,1.1836,0.5168,0.8973,1.807,0.8739,1.1969,0.0151,217.55,2.047
12/8/1981,1.1836,0.5191,0.9042,1.827,0.8749,1.1956,0.0153,218,2.048
12/9/1981,1.1834,0.5202,0.9027,1.83,0.8783,1.1983,0.0153,218.4,2.047
12/10/1981,1.1863,0.5283,0.9076,1.8465,0.878,1.2012,0.0153,218.6,2.047
12/11/1981,1.1894,0.5326,0.9105,1.846,0.8811,1.2048,0.0154,219.3,2.0485
12/14/1981,1.196,0.536,0.9237,1.847,0.8824,1.2121,0.0154,220.75,2.046
12/15/1981,1.1934,0.5304,0.9098,1.833,0.8846,1.2151,0.0154,217.5,2.0645
12/16/1981,1.1921,0.5301,0.9118,1.8275,0.8826,1.2099,0.0154,218.3,2.061
12/17/1981,1.1898,0.5301,0.9134,1.823,0.8842,1.2114,0.0153,218.45,2.056
12/18/1981,1.1884,0.5326,0.9202,1.83,0.8834,1.2114,0.0154,219,2.06
12/21/1981,1.1863,0.5343,0.9151,1.821,0.8853,1.2155,0.0154,220.05,2.061
12/22/1981,1.1822,0.5302,0.9136,1.814,0.8858,1.214,0.0154,219.35,2.062
12/23/1981,1.1816,0.5301,0.9161,1.814,0.8853,1.2158,0.0154,220.7,2.056
12/24/1981,1.1836,0.5283,0.9162,1.815,0.8869,1.2151,0.0154,222.1,2.055
12/25/1981,1.1836,0.5283,0.9162,1.815,0.8869,1.2151,0.0157,222.1,2.055
12/28/1981,1.181,0.5291,0.9162,1.809,0.8869,1.2151,0.0157,222.8,2.055
12/29/1981,1.1857,0.529,0.9134,1.805,0.8889,1.2173,0.0157,222.3,2.05
12/30/1981,1.1839,0.5229,0.9105,1.804,0.8883,1.218,0.0157,219.8,2.05
12/31/1981,1.1863,0.5222,0.9053,1.788,0.8861,1.2146,0.0157,219.8,2.048
1/1/1982,1.1863,0.5222,0.9053,1.788,0.8861,1.2146,0.0157,219.8,2.048
1/4/1982,1.1866,0.5192,0.8992,1.7915,0.8861,1.2146,0.0158,218.75,2.048
1/5/1982,1.1895,0.523,0.9099,1.811,0.8857,1.2092,0.0159,219.7,2.045
1/6/1982,1.1863,0.5194,0.905,1.8105,0.8868,1.2124,0.0157,219.6,2.0495
1/7/1982,1.1876,0.5208,0.9116,1.8285,0.8869,1.2136,0.0157,222,2.044
1/8/1982,1.1863,0.5208,0.9086,1.827,0.8899,1.2151,0.0157,221.4,2.045
